ID,score,area,gender,age,using_time,balance,usage,card,Active,salary,Purchase
6252,682,Taipei,Female,37,8,148580.12,1,1,,35179.18,0
6254,395,Taichung,Female,34,5,106011.59,,1,1,17376.57,1
6255,,,Male,37,1,135650.88,,1,0,199428.19,0
6256,547,Taichung,Male,,4,111362.76,3,1,,16922.28,1
6257,,Taipei,Male,37,,,1,1,1,178291.89,1
6258,774,Taichung,Male,36,9,,1,1,0,,0
6260,585,,Female,28,9,135337.49,2,1,,40385.61,0
6261,,Taipei,Female,,10,112536.57,2,1,1,34350.54,0
6263,513,Taipei,Male,44,,63562.02,2,,1,52629.73,1
6264,,Taipei,Male,37,3,,2,1,1,180012.39,0
6265,,Taichung,Male,44,9,100368.63,2,0,,,0
6266,,,Male,37,6,0,2,1,0,109291.22,0
6267,537,Tainan,Female,33,7,136082,1,,0,,0
6268,705,Taichung,Male,,,114169.16,1,0,0,173273.2,1
6269,670,Taipei,Female,45,5,47884.92,1,,1,54340.24,0
6270,652,Tainan,Female,36,1,0,2,1,1,,0
6271,696,Tainan,,24,9,0,1,0,0,10883.52,0
6272,747,Taipei,Male,49,6,202904.64,,1,1,17298.72,1
6273,511,Taipei,Female,46,1,0,1,1,1,115779.48,1
6274,743,Tainan,Male,43,2,161807.18,2,0,,93228.86,1
6275,532,,Male,52,,110791.97,1,,0,148704.77,1
6277,554,,,54,6,,,1,,,1
6279,602,,Female,72,,,,,1,171260.66,0
6281,491,Taichung,Male,26,4,,,,1,145900.89,0
6283,521,Taipei,,22,5,0,,,1,99828.45,0
6284,726,Taipei,Male,,,,2,,0,,0
6288,690,Tainan,,,2,76087.98,1,,1,151822.66,0
6291,555,,Female,27,8,102000.17,1,1,1,,0
6292,,Tainan,Male,24,7,0,2,0,0,16319.56,0
6293,494,,,33,,137853,,0,1,90273.85,0
6294,534,,Male,27,9,0,2,1,,161344.13,0
6295,696,,Male,,7,,1,,,,0
6296,535,Tainan,Female,50,,140292.58,,,,,1
6298,807,,Female,34,,0,,0,,114448.13,0
6300,590,Taipei,,24,7,126431.54,1,1,,58781.11,0
6301,614,,Female,41,3,123475.04,,,1,179227.52,0
6302,766,Taichung,Female,45,6,97652.96,1,,,,0
6303,557,Tainan,Male,42,,0,2,0,,86642.38,0
6304,788,Taichung,Female,49,4,137455.99,1,1,0,,1
6305,648,Taipei,Female,,2,0,2,0,1,,0
6306,726,Taichung,Female,33,7,,2,1,,56053.06,0
6307,773,,Male,,9,0,2,1,1,,0
6308,583,Taichung,,27,4,105907.42,,,1,195732.04,0
6309,565,Taichung,,,,97720.35,2,1,0,175070.94,1
6310,705,Taipei,Male,25,,,,,1,112331.19,0
6311,,,,43,4,,2,,0,43956.83,0
6312,741,Taipei,,29,8,,2,1,,,0
6313,658,Taichung,,28,9,,1,1,0,166682.57,0
6314,,Taipei,,,3,139301.68,,1,0,99843.98,0
6315,,Taipei,Female,41,,76319.64,1,,,141175.18,1
6317,,Taipei,Male,37,6,,2,0,1,176984.34,0
6318,,Taipei,,,,117199.8,,,,43480.63,0
6319,738,Taichung,Female,57,,148384.64,1,0,0,,1
6320,,,,19,,113905.48,1,1,1,176137.2,0
6321,618,,Male,,5,133476.09,1,0,,154843.4,0
6322,590,,Male,47,,,1,,1,8214.46,0
6325,,Tainan,Female,28,0,0,2,1,1,31165.06,1
6326,,Taichung,Male,59,5,108585.35,1,1,1,192127.22,1
6327,555,,Male,31,,145875.74,1,1,0,,0
6328,667,Tainan,,,3,121542.57,2,,1,186841.71,0
6329,790,,Female,,,109508.68,1,0,0,,0
6330,,,Male,34,2,146407.11,,,1,,0
6331,744,,Female,,6,0,,,,10662.58,0
6332,629,Taichung,Male,35,8,112330.83,,1,1,91001.02,0
6333,619,Taipei,Female,35,4,,1,1,1,,0
6334,634,Taipei,Male,,,105302.66,1,1,1,,0
6335,608,Tainan,Female,35,6,0,,1,1,143463.28,0
6336,,,Female,35,1,0,,,0,,0
6337,536,Taichung,Female,35,,,,0,0,77178.42,0
6338,,,Female,43,1,103960.38,1,1,1,,0
6339,583,,Male,39,8,102945.01,1,0,0,52861.89,0
6342,807,,,40,1,134590.21,1,1,1,,0
6344,627,Tainan,,55,6,0,,0,,91943.94,1
6345,850,Taipei,Male,41,3,0,2,1,0,,0
6348,,Taichung,,35,8,147127.81,,1,1,84760.7,0
6350,542,,,,7,0,2,0,,,0
6353,741,Taipei,Male,38,9,0,2,,,14379.01,0
6354,598,,Male,35,8,,1,,1,74322.85,0
6355,660,Tainan,Female,42,5,0,3,1,1,189016.24,1
6356,618,Tainan,,41,4,,,0,0,136435.75,0
6357,647,Taipei,Male,43,,,2,,,78488.39,0
6358,,Taipei,Female,68,3,107571.61,1,,1,,0
6359,652,Taipei,,32,2,0,,,0,54628.11,0
6360,650,Taichung,Female,45,9,,3,1,0,150835.21,1
6362,416,Taichung,Female,25,0,97738.97,,1,1,160523.33,0
6363,,Tainan,Male,34,,0,,1,1,180595.02,0
6364,678,Tainan,,40,4,113794.22,1,1,0,,0
6365,527,Tainan,Male,28,,128396.33,2,1,,79919.97,0
6370,646,Taipei,,,2,,2,0,,,0
6371,707,,,35,,0,3,1,1,94148.3,0
6372,602,,Male,,5,,2,1,1,77414.45,0
6373,,Taipei,Female,47,,125724.95,2,1,0,63236.97,0
6375,503,,Male,38,1,,2,1,1,,0
6376,524,Tainan,Female,,5,0,,1,,136079.64,1
6379,562,Taipei,Male,37,,0,,0,1,,1
6380,,Taipei,Male,37,7,74260.03,1,,0,194617.98,0
6381,,Taichung,,,1,123407.69,1,1,0,152541.89,1
6382,720,Tainan,,33,,,2,1,,142903.44,0
6383,797,Taipei,Male,24,5,,,1,0,,0
6385,529,Taipei,Female,31,7,0,,,,175697.87,0
6386,606,Taichung,Female,32,1,106301.85,2,0,1,59061.25,0
6387,621,Tainan,Female,40,7,,2,,1,,1
6388,513,,,43,9,0,,1,0,152499.8,0
6390,,,,,,,,0,1,186418.85,0
6391,574,,Female,,7,0,,1,,,0
6392,726,,Female,38,5,,,1,0,,0
6393,611,,Female,28,,96381.68,,1,0,181419.29,0
6394,,,,41,,119703.1,2,1,,109783.29,0
6397,,Taichung,,44,2,133776.86,,,,49865.04,0
6398,,Tainan,,33,9,,,,,103608.06,0
6399,593,Tainan,Male,,9,76226.9,1,1,0,,0
6400,,Taichung,Male,48,9,,1,,,41816.49,1
6401,676,Tainan,Female,30,,0,2,0,0,179066.58,0
6402,556,Taipei,,46,10,0,2,,0,109184.24,0
6403,,Taipei,Male,36,3,155423.17,1,,,199841.32,0
6405,649,Tainan,Female,,2,0,,1,,84863.85,1
6407,684,Taipei,Male,33,,140700.61,1,1,0,103557.93,0
6408,806,Taichung,,30,8,168078.83,1,1,0,,1
6409,729,Tainan,,44,,107726.93,2,1,,153064.87,0
6410,683,,Female,33,9,0,2,1,1,38784.42,0
6411,689,Tainan,Female,63,1,0,,,1,186526.12,0
6413,602,,Female,,5,98268.84,,0,,45038.29,1
6416,674,,,42,9,0,2,,,4292.72,0
6417,,Taipei,,26,6,,1,1,0,,0
6418,790,,Male,37,,0,,1,1,,0
6420,729,,Male,44,6,0,2,,0,151733.43,0
6421,,,Female,,,137138.2,,,,53784.22,0
6423,772,Taipei,Male,47,9,152347.01,,0,1,17671.78,0
6424,,Tainan,Male,41,8,115144.68,1,,0,188905.43,0
6425,743,Taipei,Male,43,5,,2,0,,113079.19,1
6426,,Taipei,Male,,3,,1,0,0,,0
6429,627,Taichung,Female,39,5,124586.93,1,1,,93132.61,1
6430,713,Tainan,Male,,6,,2,,1,,0
6431,,,,,3,,1,,,,0
6432,540,,Male,,1,0,1,,1,,0
6433,615,Taichung,Female,,3,137657.25,,1,1,,0
6434,415,Tainan,,,,,1,1,,,0
6435,,Taipei,Female,45,8,0,,,0,193903.06,0
6436,700,,Male,26,4,119009.57,,1,0,141926.43,0
6439,,,Female,44,3,118742.74,,,0,,0
6440,,Tainan,Male,,1,138207.08,,1,,60778.11,1
6441,790,Taipei,Female,47,10,148636.21,,0,1,16119.96,1
6442,514,Taipei,Male,,,178827.79,1,1,0,60375.18,0
6444,753,Taipei,Male,,3,,1,0,1,,0
6445,693,Taichung,Female,37,6,95900.04,1,1,1,38196.24,0
6446,,Taipei,Female,,1,112543.42,1,,1,,0
6447,529,,Male,34,9,0,1,1,,93208.22,0
6448,619,Tainan,Female,31,3,,1,0,1,61531.86,0
6449,680,,Female,37,6,,2,,0,,0
6450,693,Taichung,Male,45,2,116546.59,,0,0,23140.28,1
6451,834,,Female,28,6,0,,1,0,74287.53,0
6452,,Tainan,Female,29,6,157576.47,2,1,1,101102.39,0
6456,711,Taipei,,29,9,0,,0,,3234.8,0
6459,589,,Male,36,1,100895.54,1,,1,68075.14,0
6460,606,,Male,45,,,1,1,1,93707.8,0
6461,,,Male,29,4,0,2,,,156153.27,0
6462,,Taipei,Female,36,4,116085.06,1,1,0,58601.61,0
6463,467,,Male,,,0,,1,1,114448.77,0
6464,,,Male,30,,0,2,,1,126551.65,0
6465,,,Female,33,2,115761.51,,0,1,,1
6466,730,Tainan,,26,6,0,,,1,,0
6469,767,Taipei,Female,,6,,1,,,27922.45,0
6471,583,Taichung,,41,5,,1,,0,190429.52,0
6472,850,,,,5,,2,1,0,,0
6473,651,Taichung,Female,34,10,,1,,,,1
6474,,,Male,22,,,2,1,0,107615.43,0
6476,497,Taichung,Male,41,5,80542.81,1,0,,88729.22,1
6477,,Taipei,Male,,,,2,,,173321.65,0
6479,850,,Male,,,102050.47,,1,,,0
6480,648,Tainan,Male,49,5,0,1,,0,,1
6481,679,,,,6,,2,,,135768.25,0
6483,850,Taipei,Male,32,4,,2,1,1,151677.31,0
6484,619,,,,3,147974.16,,1,0,170518.83,0
6485,,,,44,2,0,,1,0,,0
6486,640,Taichung,Male,26,,90402.77,1,1,1,3298.65,0
6488,,Taipei,Male,,,0,,0,1,64014.24,0
6489,550,,Male,44,9,0,,1,,,0
6490,,Taipei,Female,31,3,162701.65,2,,,126794.56,0
6491,,,Male,,,0,2,1,,164162.44,0
6492,,Taipei,Female,30,,0,,0,0,179206.92,0
6493,,,Female,35,,,2,0,0,18254.75,0
6494,,,Male,35,9,100107.99,1,1,,83949.68,0
6495,699,,Male,,7,,,1,1,,0
6496,,Taichung,Female,39,,83348.89,3,,0,,1
6497,595,Taichung,,44,4,,2,1,,,1
6500,,,Male,,,0,,1,1,87566.97,0
6501,582,Taipei,Female,,,153313.67,,,0,170563.73,0
6502,679,Taipei,Male,,9,,2,1,0,,0
6503,611,Taipei,Female,40,,125879.29,1,1,0,,0
6504,455,Taichung,Female,37,6,170057.62,1,0,1,54398.56,0
6505,621,Taipei,Male,32,1,0,2,1,1,168779.47,0
6506,596,Taichung,,48,2,131326.47,1,0,0,1140.02,1
6507,,Tainan,Female,,,128472.8,1,,0,186476.91,1
6508,742,,Male,32,6,160485.16,1,1,,,0
6509,850,Taichung,Male,,,,3,,1,60021.34,1
6510,,Taichung,,40,,,2,0,0,180456.8,0
6511,619,Tainan,Male,46,8,62400.48,,1,1,,1
6512,628,,,50,,143054.56,1,,1,109608.81,1
6513,487,Taipei,,24,,,2,1,,,0
6514,513,,Female,,9,107135.04,,1,1,160546.58,0
6515,563,,Male,26,7,0,,0,0,6139.74,0
6517,607,Tainan,Female,,,,3,0,,10674.62,0
6518,628,,Female,51,,155903.82,2,1,1,71159.84,0
6519,521,,,49,,82940.25,,0,,62413.01,1
6520,669,,,,,112650.89,1,0,0,166386.22,1
6521,686,Taipei,,41,10,0,1,1,,133086.45,0
6522,,Taichung,Male,35,4,95853.39,2,1,,192933.37,0
6524,671,Tainan,,31,4,0,2,,,,0
6526,,,Male,34,4,106328.08,1,1,,,0
6527,,Taipei,Female,34,7,,,1,,134691.2,0
6529,604,,,27,9,,1,,0,30252.3,0
6530,,Tainan,,37,10,0,2,1,0,111324.41,0
6531,511,,,75,9,,1,,1,,0
6532,518,,Female,,8,0,2,1,1,36193.07,0
6533,,,Male,,4,0,3,1,1,,0
6534,489,Taipei,Female,,,103894.38,2,1,,107625.46,0
6535,,Tainan,Male,,,139834.93,,,1,152733.89,0
6536,652,,Female,36,,112518.71,,0,1,110421.31,0
6538,521,,Female,39,3,,1,0,0,72993.67,0
6539,546,Taipei,Male,34,,165363.31,2,1,,25744.13,1
6540,697,,,45,,0,,,0,46807.62,1
6542,,,Male,,5,105492.53,1,1,,150057.2,0
6543,591,Taipei,Male,35,7,183027.25,1,,,56028.79,0
6544,814,Taichung,,29,,131968.57,,,1,147693.92,0
6545,709,Taipei,,45,,104118.5,1,0,,174032,0
6546,,Tainan,Male,,,,2,1,1,,0
6547,,Taipei,,,0,125023.1,2,1,1,,0
6548,,Taipei,,30,4,,1,,1,22929.08,0
6550,,Taipei,,32,6,0,2,,0,56139.09,0
6551,637,,Female,39,,109698.41,1,,1,88391.29,1
6552,525,,Female,30,5,,2,,,,0
6553,793,Taichung,,34,5,127758.09,1,1,0,143357.03,0
6554,,Taichung,,50,,102645.48,1,,0,168359.98,1
6555,520,Taipei,Male,,4,,,1,0,,0
6556,,Taipei,Male,35,,0,,1,,93148.93,0
6557,840,Taichung,Female,51,,87779.83,,0,1,,1
6558,504,Tainan,Male,40,5,0,2,0,,146703.36,0
6559,,Taipei,Male,,0,138131.34,1,0,,115927.85,0
6560,,Taichung,Male,,,,2,1,,104189.46,0
6561,577,Taipei,Female,32,1,0,2,,0,9902.39,0
6562,,Taichung,Female,48,7,168286.58,,1,0,,1
6563,720,Taipei,,44,3,,,1,,180134.88,1
6564,643,,Male,25,4,115142.9,1,1,1,148098.95,0
6565,,Taichung,Female,47,0,126597.89,2,1,1,,1
6567,525,,Female,30,0,157989.21,,1,1,,0
6568,662,Tainan,,,1,,1,0,,111442.71,1
6569,724,,Male,,,,,1,1,136902.01,0
6570,,Taichung,,,,133105.47,1,1,0,105732.9,1
6571,685,Tainan,,38,4,0,2,1,1,35884.91,0
6572,595,,Male,46,10,,1,1,0,,1
6573,,Taipei,,21,8,0,,1,1,,0
6574,,Taichung,Male,35,3,192407.97,1,1,,40145.28,0
6575,785,Taichung,Female,38,9,107199.75,,0,,146398.51,0
6577,823,Taipei,Male,37,,164858.18,1,1,1,173516.71,0
6578,687,,,,4,117633.28,1,0,1,,0
6579,850,Taipei,Female,,,0,2,1,,,0
6580,496,Taipei,,36,,0,2,0,0,108098.28,0
6581,527,Taichung,Female,30,6,,,1,1,162267.91,0
6584,,Taichung,Male,21,,153344.72,1,1,1,163295.87,0
6587,,Taichung,Male,,7,98630.31,2,1,,40250.82,0
6588,707,,Female,33,,58036.33,1,,1,83335.78,0
6589,539,,Male,28,5,0,2,,0,,0
6590,498,Taichung,Male,45,7,,2,0,,,0
6591,696,Tainan,Female,,0,,,,1,9002.8,0
6592,758,,,33,7,0,1,1,0,188156.34,0
6593,685,Taipei,Female,33,6,0,2,0,1,186785.01,0
6594,,Taichung,,30,,,2,1,1,184259.6,0
6595,747,,Female,40,3,0,,0,,,1
6596,,Tainan,Male,,,0,2,0,,,0
6597,477,Taipei,Male,,,82559.42,,,,163112.9,1
6598,,,Male,32,5,,,0,,136301.1,0
6599,,,Male,,2,132450.24,,1,1,36176.63,0
6600,850,Taipei,Male,49,6,128663.9,1,1,0,65769.3,1
6602,591,,,51,8,,1,,1,,1
6604,,Taipei,Female,35,10,,2,,1,190155.13,0
6605,774,Taipei,,,,94722.88,1,,1,61450.96,0
6608,673,Taichung,Female,41,,98612.1,1,,0,151349.35,0
6609,765,,,40,6,138033.55,1,,,,0
6610,,,Female,41,2,91621.69,,,1,71139.31,0
6611,422,,Male,54,,140014.42,1,,1,,0
6612,,Tainan,Male,27,5,126815.97,,0,,118648.12,0
6613,502,Taipei,Female,64,,139663.37,,0,1,100995.11,0
6614,524,Taipei,,,,0,2,0,1,147100.72,0
6615,,Taipei,Male,,1,165312.27,,1,0,,0
6616,661,Taipei,Male,,8,,2,0,,196875.87,0
6617,,Tainan,Male,,8,,2,,1,63176.77,0
6620,647,,Male,32,5,97041.16,,1,1,23132.73,0
6621,732,,Male,,,0,,1,,,0
6622,,Taipei,Male,,0,,2,1,0,181794.86,1
6624,581,,Male,,3,104367.5,1,1,1,29937.75,0
6625,,Taipei,,46,,135369.71,,0,1,140130.22,0
6626,657,Tainan,,41,6,,1,1,0,17536.82,0
6627,,Taipei,Male,66,7,,1,0,,53157.16,0
6628,,Taipei,Female,41,6,0,1,1,,,1
6629,596,Tainan,Male,57,6,0,,1,1,72402,0
6630,,Taipei,Male,39,5,0,2,0,,39891.84,0
6631,741,,Female,,3,0,2,,1,89804.83,0
6632,613,Taipei,Male,44,3,,,,,136491.72,0
6633,,Tainan,Male,31,,0,1,,0,,0
6634,729,Tainan,Female,42,7,0,,1,,58268.2,1
6635,480,Taipei,Female,,1,152160.21,2,1,0,101778.9,0
6637,,Taipei,Male,24,,0,2,1,1,,0
6638,850,Taipei,Male,36,3,0,2,1,0,195033.07,0
6639,740,Taipei,Male,,,172381.8,1,1,1,,0
6640,,,,,6,106116.56,2,,,198766.61,0
6641,681,Taipei,,,5,141952.07,1,1,1,,0
6642,,Tainan,Female,33,7,0,2,1,1,3729.89,0
6643,589,,,,6,,1,0,1,,0
6644,717,Tainan,Female,34,1,,2,,0,119313.74,0
6645,556,,Male,33,,124213.36,2,1,0,62627.55,0
6646,850,,Male,37,4,126872.6,1,1,0,197266.58,0
6647,,Tainan,,42,2,0,2,0,0,199992.48,0
6648,713,,Female,,,0,1,1,1,16403.41,0
6649,,Taipei,,,1,120923.52,1,0,1,,0
6650,605,Tainan,Male,,7,,,,0,189310.27,0
6651,758,,Male,41,10,,1,1,1,78088.17,0
6653,827,,,38,,0,2,,0,103305.01,0
6654,608,,,23,8,197715.93,2,1,1,116124.28,0
6656,,Taipei,Male,,,85304.27,1,,1,58076.52,0
6657,,,,,1,132371.3,2,0,,,0
6658,,,Male,33,,0,1,1,,29664.45,0
6659,628,Taipei,Female,31,,0,,0,,147963.07,1
6660,668,Taichung,Male,39,4,,1,1,0,38466.39,0
6661,,Taipei,Female,29,5,0,2,1,,,0
6662,820,Taipei,Male,36,4,0,,1,0,31422.69,0
6663,665,Taipei,Male,,1,0,,0,,121505.61,0
6664,,Taichung,Male,31,4,146587.3,,1,1,89874.82,0
6665,703,,Female,42,7,0,,0,1,72500.68,0
6666,506,,,32,8,0,2,,1,182692.8,0
6667,588,Tainan,Male,32,,109109.33,1,0,1,,0
6671,,Tainan,Female,43,10,0,,,1,55313.44,0
6672,677,Taipei,Female,,,0,,1,1,187811.71,0
6674,729,Taipei,Female,36,8,,1,0,0,121311.12,0
6675,654,,Male,36,2,112262.84,1,,,12873.39,0
6676,654,,Female,36,,,,0,0,,0
6677,,Tainan,Male,52,8,0,,1,1,123242.11,0
6678,,Tainan,Male,26,8,144238.7,1,1,,,0
6679,472,Tainan,,32,1,159397.75,1,,1,57323.18,0
6680,470,,Male,30,4,125385.01,1,,0,68293.93,0
6681,633,,,60,,69365.25,,1,1,10288.24,0
6682,602,Taipei,,31,7,,1,1,1,179446.31,0
6683,640,Tainan,Male,,5,197200.04,2,1,0,141453.62,0
6684,,,Female,48,5,,,1,1,93151.77,0
6685,562,,Female,57,3,0,,1,0,6554.97,1
6686,636,,Male,34,8,0,2,1,,38570.13,0
6687,621,Tainan,Male,,3,,1,,,131048.36,0
6688,,Taichung,Male,38,7,125903.22,2,,,127068.92,0
6689,550,Taipei,Male,,6,,1,,,,0
6692,561,,Male,24,,143656.55,,0,1,180932.46,0
6694,,Taipei,Male,27,,,,1,,,0
6695,,Taichung,Male,,9,,1,,,,0
6696,,Taipei,Female,33,,0,2,0,0,198208,0
6697,567,Taipei,,48,3,,1,1,0,55362.45,0
6698,638,Taipei,,,,131762.94,1,,1,47675.29,0
6699,725,Taipei,Female,31,6,,1,0,0,61326.43,0
6702,,Taipei,,,7,135847.47,1,1,0,144880.81,0
6703,661,Taichung,Male,37,7,109908.06,2,1,0,,1
6704,681,Taichung,Male,49,8,,1,0,0,187280.51,1
6705,436,Taichung,,45,3,104339.11,2,1,1,183540.22,1
6707,662,Taipei,Male,64,0,98848.19,1,0,1,,0
6708,,Taichung,Female,,,105103.33,1,1,0,,1
6709,754,Taipei,,34,,0,,1,,65219.85,0
6710,850,,Female,66,0,,1,,1,,1
6711,578,Taipei,Male,,2,0,2,1,,70563.9,0
6712,666,Taichung,Female,36,3,129118.5,2,0,,,0
6713,599,,Female,43,4,0,1,1,0,,0
6714,586,Taipei,Female,,0,,,0,,131553.82,1
6715,,Taipei,Female,,3,146053.66,1,1,,,0
6716,,Tainan,Female,67,,124577.15,1,0,,169894.4,0
6718,663,Tainan,,58,5,,1,0,1,74176.71,1
6719,444,Taipei,Male,34,2,144318.97,1,,0,112668.06,0
6720,650,,Female,,4,,2,,0,186275.7,0
6721,,Taipei,Male,,7,,2,1,0,98463.99,0
6722,824,Taichung,,,3,27517.15,,,1,2746.41,0
6723,662,Taipei,Male,,5,,,,0,10928.3,0
6724,,Taichung,,51,2,92246.14,2,,1,,0
6725,,Taipei,,,8,0,2,1,0,139844.04,1
6726,603,Taichung,,,,148897.02,,,0,,0
6727,628,Tainan,,50,,0,1,,0,144366.83,1
6728,745,Taipei,Female,36,9,0,1,1,,19605.18,1
6730,,Taichung,Female,,10,,1,1,0,154344,1
6732,503,,,32,,0,2,1,1,153036.97,0
6733,548,,Female,,,0,2,0,0,98029.58,0
6734,,,,28,4,107141.27,1,1,0,193018.71,0
6735,619,Taipei,Female,55,,0,3,0,0,,1
6736,842,,Female,37,4,132446.08,2,1,,,1
6737,707,,,57,1,,1,1,,,1
6739,,,,,9,134498.54,,1,1,119924.8,0
6740,509,,Male,55,8,,,1,1,170360.11,0
6743,678,,Female,,1,0,2,,0,45443.68,0
6744,555,Taichung,,51,9,138214.5,1,1,0,198715.27,1
6745,,Taipei,,30,4,0,2,0,1,115611.97,0
6746,552,,,55,3,,1,1,1,,0
6747,640,Tainan,,39,3,,1,1,1,105997.25,0
6748,541,Taipei,Male,34,,128743.55,1,1,,134851.12,0
6749,756,Taipei,Male,,10,122647.32,1,0,,61666.87,0
6750,684,,Female,,9,79263.9,1,0,1,,0
6751,618,Taipei,Female,42,2,,4,0,0,111097.39,1
6753,624,Tainan,Male,38,7,,1,,,135096.78,0
6754,,Tainan,,,,143006.7,1,1,1,15650.89,0
6755,,,Female,28,3,,1,0,1,34097.22,0
6756,812,Tainan,,38,3,,,1,1,,0
6757,473,,Female,39,9,,2,1,1,85937.52,1
6758,717,,,36,,102989.83,2,,1,49185.57,0
6759,693,Tainan,,28,,145118.83,1,0,1,,0
6760,705,,,92,1,126076.24,2,1,1,34436.83,0
6761,,Taipei,,41,5,0,1,0,,88279.6,0
6762,573,Taipei,Female,27,,0,,1,1,157549.6,0
6763,,,Male,37,5,,,0,,173386.95,0
6764,718,Taipei,,67,7,0,3,1,1,82782.08,0
6765,570,Taipei,Male,37,6,0,1,,1,187758.5,0
6766,461,,,40,7,0,2,1,0,,0
6768,,,Male,,7,,,1,0,,0
6769,,Tainan,Male,,6,0,2,,0,113868.4,0
6770,762,Taipei,,44,,,1,0,0,,0
6771,662,Taipei,,,2,96479.81,1,1,0,,0
6772,,,Male,29,,,1,,1,175398.34,0
6773,,Taipei,Male,39,6,0,2,1,1,,0
6774,,Taipei,Male,,4,122351.29,1,1,0,71216.6,0
6775,656,Taipei,Female,48,9,0,,,1,85240.61,1
6777,,,Female,43,8,0,1,,0,,0
6778,754,,,,7,,,1,0,144134.64,0
6780,535,Taipei,,,2,119272.29,1,0,0,195896.59,1
6782,,Taipei,,,3,0,,1,,176883.42,0
6784,,Taipei,,,,0,2,0,1,,0
6786,,Tainan,Male,41,5,104631.67,1,1,1,,0
6788,502,Taipei,Male,,10,,,1,1,76642.68,0
6789,825,Taichung,Male,,6,118050.79,,0,,,0
6790,668,,,46,,0,,0,0,29388.02,0
6791,487,Tainan,Female,40,6,136093.74,1,0,,193408.43,0
6792,600,Taichung,Female,,7,88477.36,,1,0,58632.37,0
6793,606,Tainan,Male,34,3,,1,0,1,191076.22,0
6794,623,Taichung,,50,7,126608.37,1,0,,645.61,1
6795,575,,,,9,68332.96,1,,1,144390.75,0
6796,577,,Male,48,6,,1,1,0,193580.32,0
6797,,Taipei,Female,25,8,0,2,,,,0
6798,693,,Male,,,104763.41,,1,,,0
6799,800,Taipei,Male,,,88541.57,2,1,,,0
6802,637,,,,8,,1,1,,12156.93,1
6803,662,Taipei,Male,32,,,2,0,0,,0
6804,568,,Female,44,7,,2,,,62370.67,1
6805,692,Taipei,Female,,7,0,,,1,,0
6810,684,Taipei,Female,26,5,87098.91,1,0,0,106095.82,0
6811,546,Taichung,,42,9,,,1,0,57380.13,0
6812,779,Taipei,,42,,0,2,0,,25951.91,0
6813,576,Taichung,Male,63,3,,1,1,,69414.13,1
6817,559,Taipei,Male,,5,162702.35,1,,,150548.5,1
6818,,Taipei,Female,56,10,129255.2,2,,0,,1
6819,,,Male,41,3,90605.29,1,,,14357,0
6820,568,Tainan,Male,39,5,0,2,1,1,,0
6821,528,,Male,29,3,,,1,0,55972.56,0
6822,802,,Female,39,,120145.96,2,,1,59497.01,1
6823,669,Taichung,Male,,0,63723.78,2,1,,181928.25,0
6824,,Tainan,,24,10,,1,1,1,,1
6825,640,Taipei,Male,38,,0,2,1,0,88827.67,0
6827,,Taipei,,51,1,0,,1,1,56908.41,0
6828,,Taipei,Female,,10,0,,1,0,184474.72,1
6829,707,,Male,34,9,,,1,0,94912.78,0
6830,735,Taipei,Male,43,,127806.91,1,,1,73069.59,0
6831,,Taipei,Male,43,9,157960.49,,0,0,,0
6832,,Taichung,,52,8,,3,0,0,150093.32,1
6833,594,Taichung,Female,21,2,87096.82,,1,,168186.11,0
6834,,Taipei,Female,34,,,1,0,,,0
6835,703,Taipei,Male,50,8,160139.59,2,1,1,,0
6836,810,Taipei,Male,33,6,,2,1,1,,0
6837,715,Tainan,Male,42,6,0,2,1,,128745.69,0
6838,664,Taipei,,40,9,0,,1,0,,0
6839,,Taipei,Male,29,,0,2,,1,,0
6840,724,Taichung,,,6,94615.11,2,1,,10627.21,0
6841,,Taipei,Male,30,7,90727.79,1,1,0,122268.75,0
6842,,Taichung,Male,26,3,,,,,65482.94,0
6843,,,Male,36,,118311.76,1,,0,146134.68,0
6845,587,Taipei,,33,8,,1,0,0,,0
6846,,,,24,5,117154.9,,,1,,0
6847,,Tainan,,,5,,,0,1,118319.5,0
6848,656,Taipei,Male,30,,0,2,,,17104,0
6849,579,Taipei,Female,33,1,65667.79,2,0,,164608.98,0
6850,716,Taipei,Female,,1,,1,,1,152108.47,0
6851,551,,Male,42,,,,1,1,23399.58,0
6852,527,Taichung,Female,39,9,96748.89,,1,0,,0
6857,528,Taipei,Male,,1,,,1,1,176763.27,0
6858,546,Taichung,,52,,106074.89,1,1,1,,1
6859,576,Taichung,Male,46,4,,1,1,1,33450.11,0
6860,733,,Female,38,3,,,0,,19658.43,0
6861,,,Male,45,6,,,,,104678.78,1
6864,564,,Female,24,6,149592.14,,,1,153771.8,0
6865,593,,Female,,3,133903.12,2,1,1,,1
6866,736,,Female,26,,,1,0,,188037.76,0
6868,656,Tainan,Female,32,1,104254.27,1,,1,,0
6869,462,Taipei,,39,4,,,0,0,,0
6871,850,,Female,36,,136980.23,2,1,1,,0
6872,636,Taichung,Female,48,,120568.41,1,1,0,190160.04,1
6873,850,Taipei,Female,27,7,43658.33,,,1,3025.49,0
6874,628,Taipei,,,,0,2,1,1,34689.77,0
6875,798,,Male,28,3,0,2,,0,2305.27,0
6876,,,,57,7,72092.95,4,0,1,113228.82,1
6877,591,Taipei,,42,10,0,,,0,171099.22,0
6878,614,,Female,37,,0,2,1,1,62023.1,0
