score,age,using_time,balance,usage,card,Active,salary,num_null,score_isna,gender_isna,age_isna,using_time_isna,balance_isna,usage_isna,card_isna,Active_isna,salary_isna,area_Taichung,area_Tainan,area_Taipei,gender_Female,gender_Male
567.0,23.0,9.0,0.21125427427604568,1.0,1.0,1.0,-0.3827475552248592,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0
800.0,37.0,5.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,7,0,1,1,1,1,1,0,1,1,0,1,0,0,0
646.0,18.0,10.0,-1.5460191025156582,2.0,1.0,1.0,-0.9787636785422532,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
627.0,38.0,5.0,0.2774022604831444,2.0,1.0,1.0,-0.3235324415852649,3,0,0,0,1,1,0,1,0,0,1,0,0,0,1
505.0,37.0,8.0,0.2774022604831444,1.0,1.0,0.0,0.940957588786835,3,0,0,1,0,1,0,1,0,0,0,0,1,0,1
566.0,35.0,5.0,0.7659285508458414,1.0,1.0,1.0,-0.6987615513219881,4,0,1,0,1,0,1,0,1,0,1,0,0,0,0
619.0,33.0,3.0,0.34215829043009577,2.0,0.0,1.0,-1.319097572954125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
757.0,37.0,4.0,0.7711925431012437,1.0,1.0,1.0,0.7770124877844352,4,0,1,1,0,0,1,0,1,0,0,0,1,0,0
621.0,37.0,5.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,7,0,1,1,1,1,1,0,0,1,0,0,0,0,0
633.0,50.0,5.0,0.11317941874620203,1.0,1.0,1.0,0.0032995001041632253,3,0,0,0,1,0,1,0,0,1,1,0,0,0,1
648.0,37.0,5.0,-1.5460191025156582,2.0,0.0,1.0,-1.6177228750642978,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0
501.0,37.0,5.0,0.6083485046900251,1.0,0.0,0.0,0.0032995001041632253,3,0,0,1,1,0,0,0,0,1,1,0,0,0,1
683.0,37.0,4.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,5,0,0,1,0,1,1,1,0,1,0,0,1,1,0
619.0,37.0,1.0,0.2774022604831444,1.0,1.0,0.0,0.0032995001041632253,4,0,0,1,0,1,0,0,0,1,0,0,0,1,0
710.0,31.0,1.0,0.2774022604831444,2.0,1.0,0.0,-1.6597859902964733,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0
590.0,54.0,4.0,-1.5460191025156582,2.0,1.0,1.0,-0.12471648179522152,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
725.0,43.0,2.0,0.2774022604831444,2.0,1.0,0.0,0.0032995001041632253,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1
638.0,32.0,0.0,0.2774022604831444,2.0,1.0,1.0,1.2556850600980884,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0
791.0,36.0,6.0,0.5428354294174618,1.0,1.0,1.0,0.0032995001041632253,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0
607.0,32.0,6.0,-1.5460191025156582,1.0,0.0,1.0,2.003701796935816,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0
653.0,30.0,5.0,0.4044665592808086,1.0,1.0,1.0,0.5391561214824284,3,1,0,0,1,0,1,0,0,0,0,0,1,0,1
651.0,37.0,2.0,1.5712562318371777,2.0,1.0,0.0,0.0032995001041632253,5,0,1,1,0,0,0,1,0,1,0,0,0,0,0
511.0,37.0,8.0,0.7642057043354082,1.0,1.0,1.0,1.6955343529793367,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0
653.0,51.0,1.0,-1.5460191025156582,1.0,1.0,1.0,0.0032995001041632253,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0
653.0,32.0,5.0,-1.5460191025156582,1.0,1.0,0.0,0.0032995001041632253,5,1,1,0,1,0,1,0,0,1,0,0,1,0,0
653.0,64.0,6.0,-1.5460191025156582,2.0,0.0,1.0,0.0032995001041632253,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0
537.0,37.0,7.0,1.4305265978705453,4.0,1.0,1.0,0.0032995001041632253,5,0,1,1,0,0,0,0,1,1,0,0,0,0,0
653.0,29.0,5.0,0.7468877992769959,2.0,1.0,1.0,1.5401107091913417,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1
850.0,37.0,5.0,-1.5460191025156582,1.0,1.0,1.0,0.0032995001041632253,5,0,0,1,1,0,1,0,0,1,0,0,0,1,0
661.0,64.0,8.0,0.8732123394628621,2.0,1.0,1.0,1.864977161598271,3,0,1,0,0,0,0,1,1,0,1,0,0,0,0
720.0,37.0,5.0,0.714949280212333,2.0,1.0,1.0,0.8047814383083014,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0
653.0,39.0,1.0,0.8994492493539422,1.0,1.0,1.0,0.0032995001041632253,5,1,1,0,0,0,1,0,1,1,0,0,1,0,0
653.0,48.0,7.0,-1.5460191025156582,2.0,1.0,0.0,-1.0672393203903092,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
557.0,37.0,5.0,-1.5460191025156582,1.0,0.0,1.0,0.4916390154953741,5,0,1,1,1,0,1,0,1,0,0,1,0,0,0
850.0,37.0,1.0,0.2774022604831444,1.0,1.0,0.0,1.5482435026880725,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1
653.0,32.0,5.0,0.446573799847448,2.0,1.0,1.0,0.0032995001041632253,3,1,0,0,1,0,0,0,0,1,0,0,1,1,0
756.0,37.0,5.0,0.39184519130695034,1.0,1.0,1.0,-0.2030206671646574,4,0,0,1,1,0,0,1,1,0,0,0,1,0,1
752.0,38.0,5.0,0.2774022604831444,2.0,1.0,1.0,0.7886274333998291,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1
696.0,36.0,5.0,-1.5460191025156582,3.0,1.0,0.0,-0.7238579443699535,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0
630.0,49.0,5.0,0.2774022604831444,1.0,1.0,1.0,1.3124815904104499,5,0,0,0,1,1,1,1,0,0,0,0,0,1,0
685.0,39.0,9.0,0.2774022604831444,1.0,1.0,1.0,-1.6859170157369634,3,0,1,0,0,1,1,0,0,0,0,1,0,0,0
653.0,31.0,3.0,-1.5460191025156582,1.0,1.0,1.0,0.6302524850989933,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0
559.0,31.0,1.0,0.2774022604831444,1.0,0.0,1.0,0.9065865594507916,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
615.0,19.0,5.0,-1.5460191025156582,1.0,1.0,0.0,0.0032995001041632253,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1
653.0,36.0,3.0,-0.13724794310231514,1.0,1.0,1.0,-1.825943997200792,3,1,0,0,0,0,1,1,0,0,1,0,0,1,0
811.0,35.0,7.0,-1.5460191025156582,1.0,1.0,1.0,-2.074120040959986,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
526.0,35.0,5.0,-1.5460191025156582,2.0,1.0,1.0,0.0032995001041632253,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1
653.0,37.0,5.0,-1.5460191025156582,1.0,1.0,1.0,-1.562922956276424,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0
548.0,33.0,1.0,-0.04080048135880168,2.0,1.0,1.0,-0.36567591257267473,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0
737.0,45.0,2.0,0.2774022604831444,2.0,0.0,1.0,1.6213595374566043,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
613.0,40.0,1.0,1.2321966939806086,3.0,0.0,1.0,0.0032995001041632253,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0
653.0,36.0,8.0,0.2774022604831444,1.0,1.0,1.0,-0.9285463277335824,5,1,0,0,0,1,1,1,1,0,0,1,0,0,1
653.0,37.0,7.0,-0.31702469349239665,2.0,0.0,0.0,0.0032995001041632253,3,1,0,1,0,0,0,0,0,1,0,1,0,1,0
752.0,53.0,5.0,0.6004116482606765,1.0,1.0,1.0,-1.0039135727018642,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0
653.0,53.0,7.0,0.2774022604831444,1.0,1.0,0.0,1.8024164589888054,4,1,0,0,0,1,1,0,0,0,0,0,0,1,0
653.0,22.0,3.0,1.4008834537618695,1.0,0.0,0.0,-1.154062256692238,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0
577.0,34.0,5.0,0.2774022604831444,2.0,1.0,1.0,0.0032995001041632253,3,0,0,0,1,1,0,0,0,1,0,0,1,1,0
529.0,42.0,1.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,4,0,0,0,0,1,0,1,1,1,0,0,1,0,1
653.0,44.0,5.0,-1.5460191025156582,2.0,1.0,0.0,0.0032995001041632253,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0
691.0,37.0,2.0,-1.5460191025156582,1.0,1.0,1.0,0.0032995001041632253,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1
709.0,37.0,2.0,-1.5460191025156582,2.0,1.0,0.0,0.10764696492747931,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
756.0,19.0,5.0,0.2774022604831444,1.0,1.0,1.0,0.7020484788210467,4,0,1,0,1,1,0,0,1,0,0,1,0,0,0
705.0,39.0,5.0,1.260810714920166,2.0,1.0,0.0,0.0032995001041632253,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
483.0,37.0,9.0,-1.5460191025156582,1.0,1.0,1.0,-0.37840001742093976,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
719.0,35.0,1.0,0.348566024283165,1.0,1.0,1.0,0.0032995001041632253,4,0,1,0,0,0,1,0,1,1,0,1,0,0,0
793.0,32.0,1.0,0.2774022604831444,1.0,1.0,1.0,0.7989858315059112,4,0,0,0,0,1,0,1,1,0,0,0,0,1,0
551.0,52.0,1.0,-1.5460191025156582,1.0,0.0,0.0,-0.754154770375193,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
690.0,37.0,5.0,-1.5460191025156582,1.0,1.0,0.0,0.0032995001041632253,5,0,0,1,1,0,1,1,0,1,0,0,1,0,1
653.0,37.0,5.0,0.2774022604831444,1.0,0.0,1.0,1.3088337305685573,5,1,0,1,0,1,1,0,1,0,0,0,1,0,1
512.0,39.0,3.0,0.2774022604831444,1.0,1.0,0.0,0.7300043709723752,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
653.0,34.0,2.0,0.2774022604831444,1.0,1.0,0.0,0.0032995001041632253,4,1,0,0,0,1,1,0,0,1,0,1,0,1,0
697.0,33.0,1.0,0.2774022604831444,1.0,1.0,0.0,0.0032995001041632253,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0
611.0,28.0,5.0,-1.5460191025156582,1.0,0.0,1.0,-1.5491504794505426,4,0,0,0,1,0,1,0,1,0,0,0,0,0,1
653.0,33.0,0.0,1.043450769707986,1.0,1.0,1.0,1.7704386155651288,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0
822.0,37.0,3.0,0.2774022604831444,1.0,1.0,0.0,0.0032995001041632253,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1
672.0,31.0,6.0,0.16622520327672707,1.0,1.0,0.0,1.6130377205770945,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
517.0,37.0,3.0,-1.5460191025156582,2.0,0.0,1.0,0.0032995001041632253,4,0,1,1,0,0,0,0,1,1,0,1,0,0,0
653.0,37.0,8.0,0.2774022604831444,1.0,1.0,0.0,-1.3258378803193476,5,1,0,1,0,1,1,1,0,0,0,1,0,0,1
775.0,77.0,5.0,0.9928835617200638,1.0,1.0,1.0,0.0032995001041632253,3,0,0,0,1,0,0,0,1,1,1,0,0,1,0
653.0,29.0,8.0,-1.5460191025156582,2.0,0.0,1.0,-1.354473049230597,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1
613.0,26.0,4.0,0.34136253789746596,1.0,0.0,1.0,1.0375966259347806,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
484.0,32.0,5.0,0.2774022604831444,2.0,1.0,1.0,0.8239498249157184,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0
511.0,33.0,5.0,-1.5460191025156582,1.0,1.0,0.0,0.6791787312600913,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0
745.0,32.0,2.0,0.2774022604831444,1.0,0.0,1.0,1.6631915778485982,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0
786.0,32.0,6.0,0.6056617359854025,1.0,1.0,0.0,-1.7489817113086625,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
727.0,35.0,5.0,0.2774022604831444,1.0,0.0,0.0,0.8939742448630468,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0
622.0,31.0,5.0,0.4506089322295564,1.0,1.0,1.0,-2.0241529171404125,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
794.0,37.0,5.0,1.199688840754465,1.0,1.0,1.0,-0.22523278822098763,5,0,1,1,1,0,1,0,1,0,0,0,1,0,0
636.0,52.0,4.0,0.2774022604831444,1.0,0.0,1.0,-1.3921734298450394,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0
741.0,42.0,9.0,0.2774022604831444,2.0,1.0,0.0,-1.263393131481036,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
660.0,30.0,4.0,-1.5460191025156582,2.0,1.0,0.0,0.0032995001041632253,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1
660.0,37.0,5.0,-1.5460191025156582,1.0,1.0,0.0,-1.8026506124328372,5,0,0,1,1,0,1,1,0,0,0,0,0,0,1
617.0,79.0,5.0,0.2774022604831444,1.0,1.0,1.0,1.2652442723379935,4,0,1,0,1,1,1,0,0,0,0,0,1,0,0
762.0,37.0,10.0,2.057427395341791,1.0,1.0,0.0,1.6622069075836803,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
653.0,34.0,5.0,0.053787155457209405,1.0,1.0,1.0,-1.4695953673111515,4,1,0,0,1,0,1,0,1,0,0,1,0,0,1
609.0,37.0,10.0,0.8288781191992379,1.0,1.0,1.0,-1.169112306756132,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1
803.0,28.0,5.0,-1.5460191025156582,1.0,1.0,0.0,0.0032995001041632253,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1
556.0,37.0,9.0,0.2774022604831444,1.0,0.0,0.0,-1.7032605356335415,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0
531.0,53.0,5.0,0.8523703874742316,1.0,1.0,1.0,0.867884438177833,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0
411.0,35.0,2.0,0.2774022604831444,2.0,1.0,1.0,-0.12460635693895497,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
587.0,44.0,5.0,0.2774022604831444,2.0,1.0,1.0,0.0032995001041632253,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0
683.0,56.0,5.0,-0.5894022360042678,3.0,0.0,0.0,-0.04542616893214659,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
670.0,36.0,2.0,0.03733941096045246,2.0,0.0,1.0,-1.273966158560296,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0
655.0,36.0,2.0,1.2189079085342822,1.0,1.0,1.0,-0.2496973685302586,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
653.0,36.0,7.0,-1.5460191025156582,2.0,1.0,0.0,0.0032995001041632253,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0
534.0,37.0,5.0,0.4235849131627534,1.0,0.0,1.0,1.2566526599694072,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
635.0,42.0,5.0,1.211713817101743,1.0,0.0,1.0,1.3436831472764361,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
491.0,70.0,6.0,1.2489027996892588,2.0,1.0,1.0,-1.7068954885924688,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
516.0,27.0,9.0,0.2774022604831444,1.0,1.0,0.0,0.0032995001041632253,3,0,0,0,0,1,0,1,0,1,0,0,1,0,1
653.0,37.0,3.0,-1.5460191025156582,2.0,1.0,1.0,1.5954316913350486,3,1,0,1,0,0,0,0,1,0,0,1,0,0,1
706.0,37.0,2.0,0.2071161732073066,2.0,1.0,1.0,0.0032995001041632253,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1
490.0,33.0,5.0,0.2774022604831444,2.0,0.0,1.0,0.17698919365744287,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1
849.0,27.0,5.0,-1.5460191025156582,1.0,1.0,1.0,0.0032995001041632253,5,0,0,0,1,0,1,1,1,1,0,0,1,0,1
779.0,41.0,5.0,0.3289542474612705,1.0,1.0,0.0,-0.26821104309049476,4,0,0,0,1,0,1,1,0,0,0,0,0,1,0
794.0,37.0,5.0,0.6043022862631883,1.0,1.0,1.0,0.16532574314316434,5,0,1,1,1,0,1,1,0,0,0,1,0,0,0
663.0,22.0,9.0,0.2774022604831444,1.0,1.0,0.0,-1.4712915815434027,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0
645.0,55.0,1.0,0.9657526280863029,1.0,0.0,1.0,0.0032995001041632253,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0
464.0,33.0,10.0,0.2774022604831444,2.0,1.0,1.0,0.013242275761216598,4,0,1,0,0,1,0,1,1,0,0,0,1,0,0
590.0,29.0,4.0,-1.5460191025156582,1.0,1.0,0.0,0.45872292495034744,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0
522.0,37.0,5.0,0.23944608602060458,1.0,1.0,1.0,0.0032995001041632253,4,0,0,0,1,0,1,1,0,1,1,0,0,1,0
653.0,34.0,3.0,-1.5460191025156582,1.0,1.0,0.0,0.0032995001041632253,3,1,0,0,0,0,1,0,0,1,0,0,1,1,0
669.0,37.0,4.0,1.267085604135556,3.0,1.0,1.0,0.0032995001041632253,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1
648.0,43.0,1.0,0.4826026936187989,1.0,0.0,1.0,1.8033713601526906,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
763.0,40.0,3.0,-1.5460191025156582,2.0,1.0,0.0,0.7175746263259267,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
653.0,32.0,5.0,-1.5460191025156582,1.0,1.0,1.0,0.0032995001041632253,4,1,0,0,1,0,0,0,1,1,0,1,0,0,1
653.0,37.0,7.0,0.2774022604831444,1.0,1.0,1.0,-0.5306533560367505,4,1,0,0,0,1,1,0,1,0,0,0,1,0,1
703.0,43.0,5.0,-1.5460191025156582,2.0,1.0,0.0,-1.8758022452172887,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1
653.0,33.0,9.0,0.2774022604831444,1.0,0.0,1.0,0.599318017440172,4,1,0,0,0,1,1,0,1,0,0,0,1,1,0
737.0,44.0,7.0,0.2774022604831444,2.0,0.0,0.0,0.0032995001041632253,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1
751.0,33.0,5.0,0.2774022604831444,1.0,1.0,1.0,0.36922722299698574,4,0,0,0,1,1,1,0,1,0,0,1,0,0,1
653.0,31.0,6.0,-1.5460191025156582,2.0,1.0,1.0,0.0032995001041632253,4,1,1,0,0,0,0,0,1,1,0,0,1,0,0
653.0,43.0,8.0,0.2774022604831444,1.0,1.0,1.0,1.3901408479826944,4,1,1,0,0,1,0,1,0,0,1,0,0,0,0
653.0,37.0,2.0,0.6511430800298311,1.0,1.0,0.0,1.982708751793091,3,1,0,1,0,0,1,0,0,0,1,0,0,0,1
562.0,37.0,5.0,1.5626777001070191,1.0,1.0,0.0,0.0032995001041632253,5,0,0,1,0,0,1,1,0,1,0,0,0,0,1
620.0,37.0,5.0,0.4748154048437534,1.0,1.0,0.0,-0.5961206054197423,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1
437.0,49.0,5.0,0.5515787486260423,1.0,0.0,1.0,1.387050690390213,4,0,0,0,1,0,1,0,1,0,0,0,0,0,1
653.0,41.0,8.0,0.2774022604831444,1.0,1.0,1.0,1.0208374547556707,3,1,0,0,0,1,1,0,0,0,1,0,0,1,0
552.0,37.0,5.0,-1.5460191025156582,2.0,1.0,0.0,0.8425961072896445,3,0,0,1,1,0,0,1,0,0,0,1,0,1,0
765.0,34.0,5.0,0.2774022604831444,2.0,1.0,1.0,0.0032995001041632253,3,0,0,0,0,1,0,0,1,1,1,0,0,0,1
707.0,37.0,10.0,0.3036260174398006,1.0,0.0,1.0,-0.6043916274695184,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0
764.0,29.0,5.0,-1.5460191025156582,2.0,1.0,0.0,-0.7066130996753988,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
653.0,37.0,8.0,1.1729906386632418,1.0,1.0,1.0,1.492017789683619,6,1,1,1,0,0,1,1,1,0,0,0,1,0,0
784.0,31.0,7.0,-1.5460191025156582,2.0,1.0,1.0,0.9033358985233735,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
605.0,41.0,5.0,0.1753788940393252,1.0,1.0,1.0,0.0032995001041632253,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1
653.0,40.0,2.0,-1.5460191025156582,1.0,1.0,1.0,-0.44599731884423527,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1
544.0,37.0,5.0,-1.5460191025156582,1.0,0.0,1.0,1.2753978257208884,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0
653.0,32.0,9.0,2.0639510629168516,1.0,1.0,1.0,0.0032995001041632253,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0
735.0,41.0,7.0,0.2774022604831444,1.0,1.0,1.0,0.7779421997089854,5,0,0,0,0,1,1,1,1,0,0,0,0,0,1
673.0,59.0,0.0,0.2774022604831444,2.0,0.0,1.0,0.0032995001041632253,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1
652.0,30.0,2.0,0.2774022604831444,2.0,1.0,1.0,1.0908271093892057,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1
653.0,37.0,3.0,0.2774022604831444,2.0,0.0,0.0,-0.22734160635705858,3,1,0,1,0,1,0,0,0,0,0,0,1,0,1
653.0,44.0,5.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,6,1,0,0,1,1,1,0,1,1,0,0,1,1,0
653.0,30.0,5.0,-1.5460191025156582,1.0,1.0,0.0,-0.34809174176145685,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1
653.0,34.0,2.0,1.490221002853155,1.0,1.0,1.0,-1.0086678854947158,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1
540.0,48.0,2.0,0.5086438126860297,1.0,1.0,0.0,-0.23124926926250655,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
596.0,37.0,6.0,-1.5460191025156582,1.0,1.0,0.0,0.35151169342526867,3,0,0,1,0,0,1,1,0,0,0,1,0,1,0
653.0,37.0,5.0,-1.5460191025156582,1.0,1.0,1.0,-1.0544152912868305,5,1,0,0,1,0,1,1,0,0,0,0,0,0,1
653.0,37.0,1.0,0.796378345632812,1.0,1.0,1.0,0.0032995001041632253,3,1,0,1,0,0,0,0,0,1,0,0,1,1,0
734.0,47.0,10.0,0.17367145525207384,2.0,1.0,1.0,0.0032995001041632253,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
653.0,37.0,5.0,-1.5460191025156582,1.0,1.0,1.0,0.0032995001041632253,6,1,0,1,1,0,1,0,1,1,0,0,1,0,1
653.0,37.0,5.0,-0.38006257440549496,1.0,1.0,1.0,0.0032995001041632253,6,1,1,1,1,0,0,1,0,1,0,1,0,0,0
717.0,37.0,5.0,0.2774022604831444,2.0,1.0,0.0,-0.11526052461903723,4,0,0,1,1,1,0,0,0,0,0,0,0,1,0
682.0,37.0,10.0,0.8598219006233477,1.0,1.0,1.0,0.050976797162857045,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0
515.0,33.0,2.0,-1.5460191025156582,1.0,1.0,1.0,0.7539607948087785,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
526.0,33.0,5.0,0.6079548561526321,2.0,1.0,0.0,0.2144824396178488,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
702.0,37.0,5.0,-0.4799085665050127,1.0,1.0,1.0,0.0032995001041632253,3,0,0,1,0,0,1,0,0,1,0,0,1,0,1
653.0,36.0,5.0,0.6284473158837205,2.0,0.0,1.0,-2.038874674390823,3,1,0,0,1,0,0,0,1,0,1,0,0,0,1
817.0,58.0,5.0,0.6021856033162987,2.0,1.0,1.0,-1.1861906110253306,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
674.0,36.0,6.0,0.34730146358786396,1.0,1.0,0.0,1.714230597480869,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
641.0,40.0,5.0,0.2774022604831444,1.0,0.0,0.0,0.0032995001041632253,4,0,1,0,1,1,0,0,0,1,0,0,1,0,0
561.0,34.0,1.0,-0.06481961860699345,1.0,1.0,1.0,-1.824933721345476,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
627.0,37.0,6.0,0.5654582887270531,1.0,1.0,1.0,0.37924733586406373,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1
653.0,37.0,0.0,1.4195752767703622,1.0,0.0,0.0,0.0032995001041632253,4,1,0,1,0,0,0,0,0,1,0,0,0,1,0
420.0,37.0,1.0,0.49038866710040185,2.0,1.0,1.0,-1.8716393591099827,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
653.0,54.0,5.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,5,1,0,0,1,1,0,0,1,1,0,0,1,1,0
505.0,43.0,5.0,0.8430551035172859,1.0,0.0,0.0,0.0032995001041632253,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1
577.0,36.0,3.0,0.7292970647788249,2.0,1.0,1.0,0.9153903026861753,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0
773.0,34.0,10.0,0.2774022604831444,1.0,1.0,0.0,-1.3112589314836796,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0
616.0,37.0,5.0,1.1641567521062015,2.0,0.0,1.0,1.1480098053128613,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1
763.0,38.0,5.0,1.3209861415045547,1.0,0.0,1.0,-1.4138990446837985,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0
653.0,36.0,1.0,0.2774022604831444,1.0,0.0,0.0,1.6634630387419287,3,1,0,0,0,1,1,0,0,0,0,0,1,0,1
630.0,53.0,5.0,1.047996423844795,1.0,1.0,1.0,0.0032995001041632253,4,0,0,0,1,0,0,1,0,1,0,0,0,0,1
529.0,37.0,2.0,1.5355828430933913,2.0,1.0,1.0,-0.8080997122543954,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0
546.0,37.0,8.0,0.2774022604831444,1.0,1.0,1.0,-0.6953772417032218,4,0,1,1,0,1,0,1,0,0,0,0,1,0,0
753.0,62.0,6.0,0.2774022604831444,2.0,1.0,1.0,0.7616618322527734,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0
772.0,39.0,4.0,0.7554834298219055,2.0,1.0,1.0,0.8513927725569507,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
567.0,36.0,1.0,0.2774022604831444,2.0,0.0,0.0,-1.8997201565803286,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
628.0,37.0,5.0,-0.5376129325093264,1.0,1.0,0.0,0.0032995001041632253,4,0,1,1,1,0,0,0,0,1,1,0,0,0,0
679.0,37.0,9.0,0.5082371991132761,1.0,1.0,1.0,-1.998116403391312,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0
653.0,37.0,1.0,0.2774022604831444,1.0,0.0,1.0,0.40691053321782905,4,1,0,1,0,1,0,0,1,0,0,1,0,0,1
